region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
San Francisco Bay,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,0.17266889044237005,9.377291436323098,29.29580079571843,26.896739666629482,6280888.098423765,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,24881285120.0,30258263841.59276,22651216554.666668,25195858000.0
San Joaquin River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,1.6170440917563418,16.049247814594544,33.95431369323458,29.933860555014164,1427252.7443214417,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,9869945856.0,12229677316.84775,8580829525.333333,10758427000.0
South Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.447878884199089,10.486962933041026,32.262429249638004,28.49792762447298,18459284.7199436,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,79949570048.0,99579829014.51683,75472587434.66667,86224450000.0
South Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,4.168627221091788,9.573215965316239,38.02009698748339,33.867744002326106,877599.3132320407,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5082977280.0,5705207238.515395,4411863893.333333,5615750700.0
Tulare Lake,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,1.3929507395203484,9.67970741558952,35.37790794557656,31.289093141043754,1955419.544362543,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,16108379136.0,16726674355.712978,13842245632.0,17268853000.0
Central Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.4022978457740342,1.8668898106308345,32.31767923869785,31.4501023781205,1159287.514944781,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5708811776.0,5576025052.752484,5211428181.333333,5715653600.0
Colorado River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,7.4795268690961425,11.55229438967576,41.05531397029147,40.772121973275695,654133.9698088872,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3360219648.0,7253848063.920199,3169603584.0,3212190000.0
North Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,4.279298423357629,15.32513658477294,30.997334262996343,29.87234045811765,404998.36642718717,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1611368704.0,1612241788.99,1438075050.6666667,1550250100.0
North Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,7.338309099684627,19.839610660440364,29.820527297887946,28.800178928030757,52163.48281710248,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,542759488.0,279564976.0,435436661.3333333,399726700.0
Sacramento River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,2.85931181550486,10.058520932916553,33.31704638822467,32.51171352916815,2792793.3722675634,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,24778610688.0,25404243623.364777,21631689386.666668,23827583000.0
San Francisco Bay,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.22501447008392922,1.15581661475437,29.334645294418554,28.717577905013908,6286194.662887785,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,25195857920.0,30527524148.8775,24199017130.666668,24851546000.0
San Joaquin River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,1.7927024716639517,5.276414237682489,33.215679092338874,32.59631377510701,1428458.5942865273,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,10758426624.0,11896805189.9673,9824671061.333334,10577460000.0
South Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,5.561278486434405,8.685887864398895,32.744106756794636,31.31181608324182,18474880.505569946,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,86224453632.0,99719623479.0082,80913233237.33333,83842230000.0
South Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,7.241582344587229,12.709376227703437,37.04017144590125,36.67838360890081,878340.774830507,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5615750656.0,5351856026.035455,5045230080.0,5706808300.0
Tulare Lake,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,3.007140960000596,5.545849732683374,34.65264874263991,34.01347969168909,1957071.6291798106,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,17268852736.0,16288011506.777584,15958407509.333334,17524744000.0
Central Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,2.5381365092378667,3.7062404499903163,30.530999221593618,31.71540995397896,1160266.9678237347,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5715653632.0,4786369436.868017,5572490581.333333,5142776300.0
Colorado River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,5.384343267592361,16.609999223448153,37.61153177509949,40.15862256238645,654686.6311562159,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3212189952.0,5534828659.1428,3278031701.3333335,3071876000.0
North Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,15.714769105513403,22.822534954161295,27.45714329418587,29.979772949229897,405340.539366044,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1550250112.0,1477431877.2084,1535925717.3333333,1454853800.0
North Lahontan,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,9.215561909411278,22.541849876696755,25.440904756632364,28.672614171399232,52207.55443243761,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,399726688.0,237220946.0,455546336.0,337499780.0
Sacramento River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,8.973525234598668,13.586185671959258,29.760294031135306,32.39301662352446,2795152.9331819415,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,23827582976.0,21227498086.103012,23297245184.0,21286597000.0
San Francisco Bay,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,2.3565455732164904,2.754228933742773,28.63657715029608,29.08900774681102,6291505.710734722,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,24851546112.0,26459538332.55669,24976229717.333332,22934745000.0
San Joaquin River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,4.633302839237175,8.04304940265747,30.243617912107894,32.471203565893774,1429665.4630439354,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,10577460224.0,8610679621.476776,10401944234.666666,8931272000.0
South Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,4.348405336466709,12.35756270710021,30.840197035067792,31.94891101383348,18490489.467683516,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,83842228224.0,86379575336.45772,83338750634.66667,80166100000.0
South Lahontan,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,3.462889849577291,14.873099415256304,33.13418459394194,36.06481767577552,879082.8628712388,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5706808320.0,4771868584.092935,5468512085.333333,5008824000.0
Tulare Lake,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,2.2887209212239026,6.688812620744838,31.365755856668887,33.79877084829512,1958725.10980201,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,17524744192.0,13919071656.631853,16967325354.666666,15637513000.0
Central Coast,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,8.132762359912968,10.591023996976531,27.75195472064989,30.272382015308093,1161215.6133459832,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5142776320.0,4612250624.0,5522413909.333333,4548875300.0
Colorado River,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,3.48414248927745,15.598990468691001,32.15232036555426,36.98338687219396,655221.9092933564,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3071876096.0,3437727488.0,3214761898.6666665,2706436900.0
North Coast,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,52.59647921372902,71.95273897243628,22.123877655839337,26.89295195232364,405671.9497210044,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1454853760.0,1369842944.0,1538824192.0,1339272300.0
North Lahontan,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,23.08970025891772,38.9576266604971,18.860202421510525,24.72429894694873,52250.23983511934,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,337499776.0,307035168.0,426661984.0,310018080.0
Sacramento River,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,30.29977696500531,42.020087677327965,24.002301387461422,29.061277552022776,2797438.2773204856,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,21286596608.0,20304762880.0,23297596757.333332,20304763000.0
San Francisco Bay,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,18.989237215356894,21.538258640509333,26.190229191433172,28.094527821506745,6296649.706803043,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,22934745088.0,24038983680.0,24327383040.0,21011372000.0
San Joaquin River,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,17.93714205336122,23.73542671906835,25.328777099937533,29.625554855933373,1430834.371387826,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,8931271680.0,7859796480.0,10089052842.666666,7482738000.0
South Coast,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,4.698773812957047,14.748610557549874,27.960378614892292,30.556801470798238,18505607.471146632,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,80166100992.0,79941189632.0,83410927616.0,78444350000.0
South Lahontan,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,4.428359058170769,14.793152754317694,27.08063274762849,32.45898606057091,879801.6095430607,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5008823808.0,4305769984.0,5443794261.333333,4321551000.0
Tulare Lake,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,5.974053619823884,10.565270927658158,26.143952970035095,30.762961115104634,1960326.582442582,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,15637513216.0,12844385280.0,16810370048.0,12843430000.0
Central Coast,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,22.84608923191519,32.999886955540575,21.83869431271698,26.7554324055647,1162196.6952268071,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,4548875264.0,3978747136.0,5135768405.333333,3873849900.0
Colorado River,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,4.146399307414671,12.087820416381332,24.670865044484426,31.53144353065483,655775.4898134067,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2706436864.0,2857972736.0,2996834304.0,2280274400.0
North Coast,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,94.683501171062,162.36773234440338,14.710494439788791,21.44022195130598,406014.6917534535,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1339272320.0,1036770624.0,1448125397.3333333,1057243260.0
North Lahontan,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,32.166570015204805,64.50429624366687,11.163040697008782,18.49535525528674,52294.38474927808,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,310018080.0,237506960.0,349081514.6666667,237520100.0
Sacramento River,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,58.924020868873534,98.20116230597708,15.952273023691259,23.261384502424445,2799801.7625983786,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,20304762880.0,13506141184.0,21806314154.666668,14616745000.0
San Francisco Bay,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,37.55012041547807,58.85813790228541,20.017540764203268,24.973124952926465,6301969.587853764,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,21011372032.0,20742592512.0,22932554410.666668,19526973000.0
San Joaquin River,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,37.10616101920203,59.263769646847905,17.91170002184353,24.51658500384042,1432043.2473795842,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,7482738176.0,6261597184.0,8997156693.333334,5871891000.0
South Coast,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,16.632786751117624,25.45470900863002,23.03381733992598,27.31053953556039,18521242.393700995,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,78444347392.0,72682119168.0,80817558869.33333,71823426000.0
South Lahontan,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,6.110262989665843,13.363817934068186,19.54089159289761,26.622439649730133,880544.9318063183,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4321550848.0,3530296576.0,5012394325.333333,3537232400.0
Tulare Lake,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,20.229671699694578,27.75920901148741,18.94518920938464,25.51650537974029,1961982.8130929694,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,12843429888.0,10014824448.0,15335229098.666666,10127563000.0
Central Coast,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,60.88002114818698,91.85887274001512,17.751826037730996,22.447491690365954,1163146.9185128899,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3873849856.0,3179875584.0,4521833813.333333,3189375500.0
Colorado River,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,9.813122530627323,17.44366432731945,19.65894934156138,25.49404491720003,656311.6582119423,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2280274432.0,2382579968.0,2686195797.3333335,1972724400.0
North Coast,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,154.72473372077533,302.0047141055664,10.624851235747423,15.819741110458517,406346.65330194216,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1057243264.0,939885120.0,1283789781.3333333,948672500.0
North Lahontan,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,58.44611080168473,113.70238107580727,6.742382763898027,12.255208627472445,52337.141145268724,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,237520096.0,258575664.0,295012650.6666667,258804110.0
Sacramento River,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,103.93276026426034,193.1565580981392,11.530259968478964,17.161611459877214,2802090.9076649263,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,14616744960.0,10128645120.0,18736034816.0,10209993000.0
San Francisco Bay,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,85.75686787454539,142.29622550538036,16.043785715899865,20.75051855717877,6307122.13928947,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,19526973440.0,16489435136.0,21157696853.333332,16325546000.0
San Joaquin River,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,74.56595719377317,129.6092602663364,13.529365653539422,18.923280925106827,1433214.0998230013,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,5871890944.0,5311675904.0,7428633600.0,5053792000.0
South Coast,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,44.06280609023311,65.39436665430777,19.01510298662381,23.336432980480694,18536385.541054588,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,71823425536.0,64177725440.0,76811291306.66667,63385403000.0
South Lahontan,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,14.970858633019555,25.509480680856168,14.607585240823358,20.409703193783148,881264.8738798769,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,3537232384.0,2848660992.0,4289202346.6666665,2813723000.0
Tulare Lake,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,39.44395539243972,65.64768071195816,14.44215052655275,19.843764235324162,1963586.949263337,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,10127562752.0,8082316800.0,12869501952.0,8405049300.0
