region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Central Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.6305003630495647,45.22254696577205,25.73507649401824,22.00665848181046,1157362.6179847256,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,4379035136.0,5311978224.233168,3668016042.6666665,4909734000.0
Colorado River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,0.7621563455799233,11.685220238765579,35.452030007767206,30.416689006011218,653047.8367541254,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2625951744.0,7047049233.0642395,2406420053.3333335,2916576500.0
North Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,19.17386505095845,193.60200035966508,23.13484582084912,18.814620503882576,404325.9015603502,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1175693696.0,1615985800.1398,1006669717.3333334,1392121000.0
North Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,15.197752950694737,112.56995257454953,21.823599026526935,16.3762494759727,52076.869851633484,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,279727776.0,446977479.45,249367493.33333334,403434660.0
Sacramento River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,12.707007822963911,138.9035494469963,26.11638474806635,21.11012591598022,2788156.179678979,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,15630713856.0,23931514627.34983,11931795797.333334,19499842000.0
San Francisco Bay,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.768977593198871,66.36657100208767,23.522287624904745,20.399089771713317,6275756.97867147,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,19762728960.0,28549739221.719276,16650136576.0,22361115000.0
San Joaquin River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,4.3555579066117875,97.42265233545038,26.618948539747553,21.75421738680359,1426086.7619582561,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,7429224448.0,11359300418.6783,6174344192.0,8985471000.0
South Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.5790378187859262,43.665279505264444,24.928912243292803,21.49399525936633,18444204.559470195,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,60109697024.0,89507630639.03232,54173742421.333336,73266290000.0
South Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,3.031388878056988,25.228538106689985,30.974882393317777,25.493998726440854,876882.3657080345,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4222561280.0,4899804266.52588,3324994474.6666665,4702043600.0
Tulare Lake,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,2.6734354107123584,52.821331324407105,28.00988238685081,23.107124401971916,1953822.0804862767,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,12875021312.0,15799383578.069363,9940566186.666666,15070150000.0
Central Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,1.786880888283022,15.99882076378486,28.297551401645425,25.08969841355054,1158308.8888823865,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,4909733888.0,5582685708.21586,4292695978.6666665,5376328000.0
Colorado River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,8.740967869105841,13.716677084775249,37.809021941768385,34.258003882241134,653581.7749970738,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2916576512.0,7204758776.5594,2638345472.0,3182381300.0
North Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,6.599757325677226,84.71373566768482,27.4848412905075,23.09583192538989,404656.4823376033,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1392120960.0,1667928858.75,1164134976.0,1551809200.0
North Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,13.971950691068653,74.55147627704015,26.75641045967738,21.46780011134166,52119.4484053349,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,403434656.0,520105787.28,305225072.0,539259300.0
