region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Central Coast,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,38.07681538652532,54.99981159256763,19.83869431271698,24.7554324055647,1151647.0485443166,0.06399972307672895,0.07038202288225553,0.14178365910144297,0.7238345949395726,4908216832.0,4095560782.181743,5090203773.873501,4379152000.0
Colorado River,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,6.910665512357786,20.146367360635555,22.670865044484426,29.53144353065483,649822.7971676759,0.027097223960383717,0.06414009365156607,0.006945988177624153,0.9018166942104261,3318494976.0,5628581471.669,5369057233.021,2701800000.0
North Coast,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,157.80583528510334,270.6128872406723,12.710494439788791,19.44022195130598,402329.1610997431,0.040795295730684175,0.028077686675755706,0.5522809833871949,0.3788460342063651,1373152128.0,963308643.74,1487608598.0661335,1004956860.0
North Lahontan,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,53.61095002534134,107.50716040611147,9.163040697008782,16.49535525528674,51819.69119280098,0.027338257554725503,0.030424788239856292,0.284222957539209,0.6580139966662092,300439136.0,205188950.55,272408352.6666667,240379040.0
Sacramento River,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,98.20670144812256,163.66860384329513,13.952273023691259,21.261384502424445,2774387.029018652,0.07312856768140462,0.13630157736895163,0.3588623757855237,0.43170747916411994,19586357248.0,12271057493.181461,22072699652.48926,12545745000.0
San Francisco Bay,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,62.58353402579678,98.09689650380902,18.017540764203268,22.973124952926465,6244764.509893457,0.30980022354893527,0.03375690814964665,0.20592126978374664,0.45052159851767143,23831582720.0,22250961777.509205,26939548400.47806,18931356000.0
San Joaquin River,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,61.84360169867004,98.77294941141318,15.911700021843528,22.51658500384042,1419044.1136219779,0.07611009562658129,0.2438788858930535,0.23794019944699304,0.4420708190333721,7747023872.0,6996979721.933494,9418169561.148026,5929876500.0
South Coast,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,27.72131125186271,42.42451501438337,21.03381733992598,25.31053953556039,18353118.90464204,0.39046981537181846,0.01902999003918819,0.06758074219560128,0.522919452393392,78095605760.0,82485827465.42513,88064934858.48863,69391080000.0
South Lahontan,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,10.183771649443072,22.273029890113644,17.54089159289761,24.622439649730133,872551.9320354817,0.023553125175163184,0.004618007436247831,0.039741537404765666,0.9320873299838234,4208273664.0,3172827475.88796,4777332758.042796,3382959000.0
Tulare Lake,2025-11-01,2025,11,-0.5000000000000004,0.8660254037844384,33.716119499490965,46.265348352479016,16.94518920938464,23.51650537974029,1944173.2413051135,0.0766612793457783,0.3351119590461365,0.13819803177461457,0.45002872983347064,12641634304.0,9300052658.380552,14282905822.469812,9134338000.0
Central Coast,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,101.46670191364497,153.09812123335854,15.751826037730996,20.447491690365954,1153056.2407377863,0.06399972307672895,0.07038202288225553,0.14178365910144297,0.7238345949395726,4379151872.0,3506539209.9648857,4691246046.956006,3792356600.0
